瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),瘤搁柯档(∑C),30cm 瘤吝柯档(∑C)
184,力林,2020-04-20 14:00,15.9,,4.9,270,66,9.5,1012.8,1,3.26,0,27.5,14.6
184,力林,2020-04-20 15:00,17.6,,5.2,270,58,9.2,1012,1,2.85,0,26.8,14.6
184,力林,2020-04-20 16:00,17.2,,4.3,270,61,9.6,1011.9,1,2.26,0,21.7,14.6
184,力林,2020-04-20 17:00,16,,5.2,250,61,8.4,1012,.7,1.28,5,18.8,14.6
184,力林,2020-04-20 18:00,15.5,,6.5,250,63,8.4,1012.5,.2,.6,7,16.7,14.7
184,力林,2020-04-20 19:00,14.6,,4.8,250,74,10,1012.6,0,.04,9,15.3,14.8
184,力林,2020-04-20 20:00,14.2,,5.2,270,84,11.5,1013,0,0,9,14.7,14.8
184,力林,2020-04-20 21:00,13.6,,4.3,290,77,9.6,1014.1,,,9,14,15
184,力林,2020-04-20 22:00,13,,3.4,290,74,8.4,1014.3,,,10,13.3,15
184,力林,2020-04-20 23:00,12.7,,3.1,290,67,6.7,1015.2,,,9,12.6,15.2
184,力林,2020-04-21 00:00,12.3,,3.7,290,63,5.4,1015.9,,,9,12.2,15.1
184,力林,2020-04-21 01:00,12.1,0,2.1,320,59,4.3,1015.3,,,10,12.1,15.2
184,力林,2020-04-21 02:00,11.9,,1.1,290,56,3.3,1015.2,,,10,11.8,15.3
184,力林,2020-04-21 03:00,12.1,,2.8,230,54,3,1015.2,,,10,11.6,15.3
184,力林,2020-04-21 04:00,13.3,,2.9,230,25,-6.3,1014.9,,,10,11.1,15.3
184,力林,2020-04-21 05:00,13.8,,2.6,230,24,-6.4,1015,,,10,11,15.3
184,力林,2020-04-21 06:00,13.5,,2.3,290,28,-4.6,1015.4,0,0,10,10.8,15.3
184,力林,2020-04-21 07:00,13.3,,2.2,290,35,-1.8,1016.4,0,.03,10,10.9,15.3
184,力林,2020-04-21 08:00,13.8,,2.4,290,38,-.2,1017,0,.39,9,12,15.3
184,力林,2020-04-21 09:00,14,,3.7,290,38,-.1,1017.3,0,.57,9,13.1,15.3
184,力林,2020-04-21 10:00,14.8,,5.1,290,48,3.8,1017.5,.5,1.89,7,17.7,15.2
184,力林,2020-04-21 11:00,15.1,,5.3,290,47,3.8,1017.6,.6,2.48,8,21.3,15.2
184,力林,2020-04-21 12:00,15.6,,5.8,290,44,3.3,1017.3,1,3.32,4,26.1,15.2
184,力林,2020-04-21 13:00,16,,5,290,38,1.6,1017.3,1,3.6,3,27.7,15.2
184,力林,2020-04-21 14:00,15.4,,5.2,290,38,1.1,1016.9,1,3.49,4,28.1,15.1
184,力林,2020-04-21 15:00,14.9,,4.6,290,35,-.4,1016,1,2.92,5,27,15.1
184,力林,2020-04-21 16:00,14.2,,4.9,290,38,0,1015.8,1,2.36,6,21.4,15.2
184,力林,2020-04-21 17:00,12.6,,5.3,320,39,-1,1016.4,.6,1.21,7,17.8,15.2
184,力林,2020-04-21 18:00,11.8,,5.1,320,41,-1,1017.2,.1,.56,7,15.3,15.2
184,力林,2020-04-21 19:00,11,,5.5,320,37,-3.1,1017.5,0,.14,9,13.1,15.3
184,力林,2020-04-21 20:00,10.7,,4,290,48,.1,1018.1,0,0,9,11.9,15.4
184,力林,2020-04-21 21:00,10.5,,5.3,320,48,0,1018.5,,,9,11.3,15.5
184,力林,2020-04-21 22:00,10.4,,4.1,290,47,-.4,1018.4,,,8,10.5,15.6
184,力林,2020-04-21 23:00,10.5,,5.3,320,47,-.3,1019,,,8,9.9,15.6
184,力林,2020-04-22 00:00,10.3,,4.9,320,50,.3,1019.3,,,3,9.3,15.6
184,力林,2020-04-22 01:00,9.9,,4.9,320,55,1.2,1019.2,,,5,9.1,15.7
184,力林,2020-04-22 02:00,9.6,,3.8,320,56,1.2,1019.2,,,4,8.9,15.7
184,力林,2020-04-22 03:00,9.3,,3.6,320,58,1.4,1018.6,,,2,8.6,15.6
184,力林,2020-04-22 04:00,9,,2.9,290,56,.6,1018.1,,,5,8.2,15.6
184,力林,2020-04-22 05:00,9.1,,4.2,270,51,-.5,1018.5,,,4,7.8,15.6
184,力林,2020-04-22 06:00,9,,4,270,45,-2.3,1018.7,0,0,5,7.9,15.5
184,力林,2020-04-22 07:00,10,,4.6,290,44,-1.7,1019,.5,.21,2,7.8,15.6
184,力林,2020-04-22 08:00,11,,5,270,43,-1.1,1018.9,.9,.78,2,8.6,15.5
184,力林,2020-04-22 09:00,12,,5.3,290,42,-.5,1018.7,1,1.62,3,10,15.5
184,力林,2020-04-22 10:00,12.7,,6.1,290,44,.7,1018.6,1,2.42,3,17.9,15.3
184,力林,2020-04-22 11:00,13.2,,5.3,290,46,1.8,1018.6,1,2.95,2,23,15.3
184,力林,2020-04-22 12:00,13.9,,5.9,290,38,-.2,1018.2,1,3.35,1,27.1,15.2
184,力林,2020-04-22 13:00,13.9,,8.5,290,40,.5,1017.7,1,3.53,0,29.9,15.1
184,力林,2020-04-22 14:00,14.3,,6.6,290,41,1.2,1017.6,1,3.41,0,31,15.2
184,力林,2020-04-22 15:00,13.7,,7.2,290,39,0,1016.9,1,3.07,2,29.9,15.2
184,力林,2020-04-22 16:00,13.5,,7.1,290,45,1.7,1016.7,1,2.55,1,22.9,15.2
184,力林,2020-04-22 17:00,12.6,,6.4,290,47,1.5,1016.7,1,1.81,2,18.4,15.2
184,力林,2020-04-22 18:00,11.4,,7.8,320,53,2.1,1016.7,.9,.93,4,16,15.2
184,力林,2020-04-22 19:00,10.7,,6.4,320,57,2.5,1017.4,.1,.16,8,14.2,15.2
184,力林,2020-04-22 20:00,10.1,,6.3,290,55,1.4,1018.1,0,0,6,12.8,15.3
184,力林,2020-04-22 21:00,9.8,,6.3,320,52,.3,1018.8,,,2,11.6,15.2
184,力林,2020-04-22 22:00,9.4,,7.1,320,52,0,1018.8,,,2,10.6,15.4
184,力林,2020-04-22 23:00,9.3,,5.9,320,50,-.6,1018.7,,,3,9.9,15.4
184,力林,2020-04-23 00:00,9.5,,5.5,320,50,-.4,1018.6,,,9,9.6,15.5
184,力林,2020-04-23 01:00,9.6,,4.1,290,50,-.3,1018.4,,,9,9.7,15.4
184,力林,2020-04-23 02:00,9.5,,4.8,290,50,-.4,1017.9,,,7,9.4,15.5
184,力林,2020-04-23 03:00,9.3,,5.3,320,52,0,1017.3,,,3,9,15.4
184,力林,2020-04-23 04:00,9.1,,4,290,57,1,1017.6,,,4,8.7,15.4
184,力林,2020-04-23 05:00,8.8,,4,290,58,.9,1017.3,,,2,8.4,15.3
184,力林,2020-04-23 06:00,9.1,,5.4,320,55,.5,1018.1,0,0,8,8.8,15.3
184,力林,2020-04-23 07:00,9.2,,5.1,320,56,.8,1018.3,0,.06,9,9.3,15.3
184,力林,2020-04-23 08:00,9.5,,6.2,320,55,.8,1018.6,0,.2,9,10,15.3
184,力林,2020-04-23 09:00,10.5,,5.7,320,49,.2,1018.8,.5,1.17,4,11,15.2
184,力林,2020-04-23 10:00,10.8,,4.8,320,51,1,1018.8,.3,1.32,5,15,15.1
184,力林,2020-04-23 11:00,10.7,,5.5,320,52,1.2,1019.1,.3,1.66,6,16.8,15.1
184,力林,2020-04-23 12:00,11.8,,4.9,320,49,1.4,1018.8,.3,2.15,4,21.8,15
184,力林,2020-04-23 13:00,12.9,,4.5,290,43,.6,1018.5,.9,3.27,1,29.1,14.9
184,力林,2020-04-23 14:00,13.3,,5.1,270,37,-1.1,1018.4,1,3.44,0,31.8,14.9
184,力林,2020-04-23 15:00,13.6,,5,270,37,-.8,1017.3,1,3.12,0,31.6,14.9
184,力林,2020-04-23 16:00,13.4,,6.5,270,42,.7,1017.5,1,2.56,0,23.8,14.9
184,力林,2020-04-23 17:00,13.1,,6,270,41,.1,1017.2,1,1.82,0,18.8,15
184,力林,2020-04-23 18:00,12.3,,5.1,270,49,1.8,1017.1,1,.94,0,16.1,15
184,力林,2020-04-23 19:00,11.6,,4.4,270,51,1.7,1017.1,.8,.28,3,14,15
184,力林,2020-04-23 20:00,11.9,,5.1,270,57,3.6,1017.2,0,0,2,12.9,15
184,力林,2020-04-23 21:00,11.7,,5.5,270,52,2.1,1017.7,,,2,12.1,15.2
184,力林,2020-04-23 22:00,11.2,,4.8,290,55,2.4,1018,,,1,11.3,15.2
184,力林,2020-04-23 23:00,10.9,,5.4,290,63,4.1,1018.3,,,4,11.1,15.2
184,力林,2020-04-24 00:00,10.8,,4.5,290,62,3.7,1018.1,,,3,10.6,15.2
184,力林,2020-04-24 01:00,10.3,,3.5,290,64,3.7,1017.5,,,2,10,15.2
184,力林,2020-04-24 02:00,10,,2.8,250,57,1.8,1016.9,,,2,9.4,15.2
184,力林,2020-04-24 03:00,9.4,,2.7,230,61,2.2,1016.8,,,0,9,15.3
184,力林,2020-04-24 04:00,9.3,,2.3,250,57,1.2,1016.4,,,0,8.6,15.3
184,力林,2020-04-24 05:00,9.2,,2.8,250,62,2.2,1016.3,,,0,8.4,15.2
184,力林,2020-04-24 06:00,10.3,,4.2,290,59,2.6,1016.8,0,0,0,8.4,15.2
184,力林,2020-04-24 07:00,10.5,,3.5,290,57,2.3,1017.3,.2,.18,1,9,15.2
184,力林,2020-04-24 08:00,11.9,,3.3,320,51,2,1017.6,.7,.74,2,10.1,15.2
184,力林,2020-04-24 09:00,12.9,,3,290,48,2.1,1017.7,1,1.49,0,11.3,15.1
184,力林,2020-04-24 10:00,14.1,,3.8,290,39,.3,1018,1,2.49,0,20.8,14.9
184,力林,2020-04-24 11:00,13.9,,4.1,270,39,.1,1018.1,1,3.09,0,27.5,14.9
184,力林,2020-04-24 12:00,14.9,,5,270,32,-1.6,1017.9,1,3.47,0,31.9,14.9
184,力林,2020-04-24 13:00,15.5,,5.4,290,32,-1.1,1017.4,1,3.63,0,34.4,14.9
184,力林,2020-04-24 14:00,16.3,,5.7,290,35,.7,1016.7,1,3.55,0,35.3,14.8
184,力林,2020-04-24 15:00,16.5,,5.9,290,41,3.1,1016,1,3.19,0,34.3,14.8
184,力林,2020-04-24 16:00,16.2,,6,290,37,1.4,1015.6,1,2.59,0,26.2,14.8
184,力林,2020-04-24 17:00,16.1,,5.1,270,33,-.2,1015.7,1,1.82,0,21.2,14.9
184,力林,2020-04-24 18:00,15.4,,4.6,250,39,1.4,1015.5,1,.93,1,18.3,14.9
184,力林,2020-04-24 19:00,14.3,,4.2,250,45,2.5,1015.7,.8,.28,0,16.1,15
184,力林,2020-04-24 20:00,13.4,,3.7,250,49,2.8,1016,0,.01,0,14.4,15.1
184,力林,2020-04-24 21:00,12.9,,3.7,250,46,1.5,1016.2,,,0,13.1,15.2
184,力林,2020-04-24 22:00,12.1,,1.3,160,45,.5,1016.3,,,0,12,15.3
184,力林,2020-04-24 23:00,12.1,,.8,90,30,-4.9,1016,,,0,10.9,15.4
184,力林,2020-04-25 00:00,12.1,,1.3,140,23,-8.4,1015.7,,,0,10.1,15.4
184,力林,2020-04-25 01:00,10.7,,.4,0,33,-4.9,1015.1,,,0,9.5,15.5
184,力林,2020-04-25 02:00,11.7,,2.5,140,26,-7.2,1014.4,,,0,9.3,15.5
184,力林,2020-04-25 03:00,13.2,,.6,290,22,-8,1013.6,,,0,9.3,15.5
184,力林,2020-04-25 04:00,16.7,,5.4,200,23,-4.5,1013.1,,,0,9.8,15.5
184,力林,2020-04-25 05:00,16.9,,4.6,200,25,-3.2,1012.6,,,0,10.2,15.4
184,力林,2020-04-25 06:00,17.2,,6,200,22,-4.7,1012.1,0,0,0,10.6,15.4
184,力林,2020-04-25 07:00,18.1,,7.1,200,20,-5.2,1012,.4,.2,0,11.5,15.3
184,力林,2020-04-25 08:00,17.7,,6.7,200,28,-1,1012.6,.9,.79,0,12.7,15.3
184,力林,2020-04-25 09:00,18.9,,7.7,200,33,2.2,1012.7,1,1.37,0,14.7,15.2
184,力林,2020-04-25 10:00,19.9,,8.1,200,38,5.1,1012.5,1,2.37,0,22.9,15.2
184,力林,2020-04-25 11:00,21,,7.9,230,34,4.5,1012.3,1,2.92,0,28.3,15.1
184,力林,2020-04-25 12:00,21.6,,8.1,230,38,6.6,1011.9,1,3.28,0,32.3,15.1
184,力林,2020-04-25 13:00,22.1,,7.6,230,37,6.7,1011.4,1,3.5,0,35.4,15
184,力林,2020-04-25 14:00,22.6,,6.4,230,38,7.5,1010.9,1,3.38,0,36.2,15
184,力林,2020-04-25 15:00,22.6,,7.4,230,36,6.7,1010.6,1,3.02,0,35.1,15.1
184,力林,2020-04-25 16:00,21.9,,7.7,230,37,6.5,1010.5,1,2.48,0,28.1,15.1
184,力林,2020-04-25 17:00,22,,7.8,230,34,5.4,1010.1,1,1.74,0,23.6,15
184,力林,2020-04-25 18:00,21.4,,7.5,230,33,4.4,1010.2,1,.92,0,20.9,15.1
184,力林,2020-04-25 19:00,20.2,,6.2,230,35,4.2,1010.6,.7,.27,0,18.7,15.3
184,力林,2020-04-25 20:00,19.7,,4.6,230,38,4.9,1011.5,0,0,0,17.2,15.4
184,力林,2020-04-25 21:00,18.1,,6.9,270,52,8,1012.8,,,0,16.4,15.4
184,力林,2020-04-25 22:00,15.6,,5.4,250,75,11.1,1013.8,,,0,15.7,15.6
184,力林,2020-04-25 23:00,16.8,,5.9,250,61,9.2,1013.5,,,6,15.2,15.6
184,力林,2020-04-26 00:00,13.5,,3.5,290,83,10.6,1014.4,,,8,15.3,15.6
184,力林,2020-04-26 01:00,13.2,,3.9,290,83,10.3,1014.8,,,8,15.1,15.7
184,力林,2020-04-26 02:00,12.4,,3.4,320,81,9.2,1014.7,,,5,14.5,15.7
184,力林,2020-04-26 03:00,11.9,,2.5,250,75,7.6,1014.4,,,5,13.2,15.7
184,力林,2020-04-26 04:00,11.7,,2.7,290,75,7.4,1014.7,,,3,12.6,15.8
184,力林,2020-04-26 05:00,11.4,,2.2,290,74,6.9,1015.2,,,3,12,15.7
184,力林,2020-04-26 06:00,11.2,,1.8,290,67,5.2,1015.8,0,0,4,11.5,15.8
184,力林,2020-04-26 07:00,11.7,,1.6,270,68,5.9,1016.5,.2,.22,4,11.8,15.8
184,力林,2020-04-26 08:00,12.7,,1.9,290,61,5.3,1017.2,.9,.82,6,13.2,15.8
184,力林,2020-04-26 09:00,14.2,,2.1,270,55,5.2,1017.3,1,1.36,5,14.8,15.7
184,力林,2020-04-26 10:00,14.5,,1.9,290,49,3.8,1017.7,1,2.18,7,21.8,15.7
184,力林,2020-04-26 11:00,13.9,,1.8,20,47,2.7,1017.8,1,2.7,7,27,15.6
184,力林,2020-04-26 12:00,15.5,,1.9,20,37,.8,1017.8,1,3.01,4,31.7,15.6
184,力林,2020-04-26 13:00,16.5,,1.8,290,25,-3.6,1017.1,1,3.37,2,35.1,15.6
184,力林,2020-04-26 14:00,16.3,,.5,230,31,-.8,1016.7,1,3.32,3,36.6,15.6
184,力林,2020-04-26 15:00,18.2,,2.7,360,28,-.6,1015.9,1,3.05,1,36.4,15.6
184,力林,2020-04-26 16:00,17.4,,2.9,360,31,0,1015.5,1,2.52,0,28.5,15.7
184,力林,2020-04-26 17:00,17.1,,2.2,360,35,1.4,1016,1,1.7,0,23.4,15.7
184,力林,2020-04-26 18:00,15.6,,3.3,290,44,3.3,1016.5,1,.85,0,20.4,15.8
184,力林,2020-04-26 19:00,14.2,,3.2,270,56,5.5,1016.5,.5,.23,0,18,15.9
184,力林,2020-04-26 20:00,13.8,,2.7,270,65,7.3,1017.2,0,0,9,17,16
184,力林,2020-04-26 21:00,13.7,,1.6,270,62,6.5,1017.4,,,8,16.4,16
184,力林,2020-04-26 22:00,13.9,,1.8,270,55,4.9,1018.2,,,8,15.4,16.1
184,力林,2020-04-26 23:00,13.5,,1.9,270,56,4.8,1018.3,,,7,14.6,16.3
184,力林,2020-04-27 00:00,13.5,,1.5,230,58,5.3,1018.6,,,6,14.1,16.4
184,力林,2020-04-27 01:00,12.7,,1,250,53,3.3,1018.6,,,6,13.2,16.5
184,力林,2020-04-27 02:00,13.1,,1,290,49,2.6,1018.4,,,8,13,16.4
184,力林,2020-04-27 03:00,13.1,,2,200,49,2.6,1017.9,,,7,12.7,16.5
184,力林,2020-04-27 04:00,12.6,,1.9,320,51,2.7,1017.7,,,2,12,16.5
184,力林,2020-04-27 05:00,12.2,,1.8,160,53,2.8,1017.9,,,0,11.4,16.5
184,力林,2020-04-27 06:00,11.4,,1.9,160,54,2.4,1018,0,0,0,10.9,16.5
184,力林,2020-04-27 07:00,12.3,,.8,180,45,.6,1018.4,.7,.26,0,11,16.5
184,力林,2020-04-27 08:00,15.5,,1.1,360,41,2.2,1019,.9,.9,0,12.2,16.4
184,力林,2020-04-27 09:00,15.5,,2,360,50,5.1,1019.6,1,1.3,0,14,16.2
184,力林,2020-04-27 10:00,15.9,,2.1,360,42,2.9,1020.2,1,2.45,0,23.8,16.2
184,力林,2020-04-27 11:00,16.3,,3.5,360,49,5.5,1020.4,1,3.01,0,30.2,16.1
184,力林,2020-04-27 12:00,16.7,,3.2,360,49,5.9,1020.6,1,3.32,0,34,16.1
184,力林,2020-04-27 13:00,15.8,,4.2,20,51,5.6,1020.2,1,3.44,3,36.1,16
184,力林,2020-04-27 14:00,17,,3,340,48,5.8,1019.7,1,3.23,4,35.8,16
184,力林,2020-04-27 15:00,17.2,,3.9,340,49,6.3,1019.3,1,2.92,2,35,16.1
184,力林,2020-04-27 16:00,17.2,,3.4,320,44,4.8,1018.7,.8,2.2,5,28.5,16.1
184,力林,2020-04-27 17:00,16.4,,3.9,290,41,3,1019.1,.6,1.48,4,24.3,16.1
184,力林,2020-04-27 18:00,15.5,,4.4,270,33,-.7,1019.2,1,.86,3,20.5,16.2
184,力林,2020-04-27 19:00,14.2,,3.8,270,35,-1,1019.3,.2,.19,5,17.8,16.4
184,力林,2020-04-27 20:00,13.3,,3.8,270,54,4.1,1019.9,0,.01,6,16.4,16.5
184,力林,2020-04-27 21:00,12.9,,3.7,270,68,7.1,1020.6,,,5,15.5,16.6
184,力林,2020-04-27 22:00,12.5,,2.3,270,69,6.9,1020.9,,,1,14.5,16.7
184,力林,2020-04-27 23:00,12.2,,2.6,250,72,7.2,1021,,,0,13.9,16.6
184,力林,2020-04-28 00:00,11.9,,3.1,250,73,7.2,1020.7,,,0,13.1,16.7
184,力林,2020-04-28 01:00,11.6,,2.9,250,72,6.7,1020.7,,,0,12.5,16.7
184,力林,2020-04-28 02:00,11.5,,2.6,250,73,6.8,1020.9,,,0,12.1,16.7
184,力林,2020-04-28 03:00,11.1,,2.3,200,75,6.8,1020.8,,,0,11.7,16.7
184,力林,2020-04-28 04:00,10.9,,2.3,230,68,5.2,1021,,,0,11.3,16.7
184,力林,2020-04-28 05:00,11,,1.4,200,63,4.2,1021,,,0,10.8,16.7
184,力林,2020-04-28 06:00,10.8,,1.7,230,59,3,1021.3,0,0,0,10.4,16.7
184,力林,2020-04-28 07:00,11.4,,.9,200,53,2.1,1021.5,.7,.27,0,10.7,16.7
184,力林,2020-04-28 08:00,14,,1.8,250,47,2.8,1022.1,.9,.92,0,12,16.6
184,力林,2020-04-28 09:00,15.4,,2.6,290,41,2.1,1022.5,1,1.26,0,13.7,16.6
184,力林,2020-04-28 10:00,15.4,,2.8,270,32,-1.2,1022.7,1,2.44,0,23.1,16.6
184,力林,2020-04-28 11:00,16.8,,3,270,29,-1.3,1022.6,1,3.01,0,29.8,16.5
184,力林,2020-04-28 12:00,17.5,,2.9,320,24,-3.3,1022.1,1,3.38,0,34.4,16.3
184,力林,2020-04-28 13:00,17.5,,2.6,320,25,-2.7,1021.5,1,3.52,0,37.2,16.3
184,力林,2020-04-28 14:00,19,,4,340,19,-5.1,1020.7,1,3.47,0,38.2,16.3
184,力林,2020-04-28 15:00,18.6,,3.6,320,32,1.5,1020,1,3.11,0,37.2,16.3
184,力林,2020-04-28 16:00,19.3,,3.3,320,26,-.7,1019.4,1,2.54,0,29.6,16.3
184,力林,2020-04-28 17:00,18.3,,3.5,290,34,2.1,1019,1,1.75,0,24.2,16.4
184,力林,2020-04-28 18:00,18,,3.8,290,23,-3.4,1018.8,1,.9,0,21,16.5
184,力林,2020-04-28 19:00,16.4,,3.8,270,33,0,1019.1,.9,.29,0,18.5,16.5
184,力林,2020-04-28 20:00,15.8,,2.9,250,28,-2.7,1019.4,0,0,0,16.6,16.6
184,力林,2020-04-28 21:00,15.6,,2.7,250,25,-4.3,1019.7,,,0,15.4,16.7
184,力林,2020-04-28 22:00,15,,3.6,250,27,-3.8,1019.9,,,1,14.5,16.7
184,力林,2020-04-28 23:00,14.6,,3.2,250,33,-1.5,1019.7,,,0,13.8,16.8
184,力林,2020-04-29 00:00,14.6,,1.5,250,22,-6.9,1019.2,,,0,12.9,16.8
184,力林,2020-04-29 01:00,13.8,,1.2,180,24,-6.4,1018.9,,,0,12.2,16.9
184,力林,2020-04-29 02:00,13.4,,.8,200,25,-6.2,1018.6,,,0,11.6,16.9
184,力林,2020-04-29 03:00,13.3,,1.2,180,25,-6.3,1018.5,,,0,11.2,16.9
184,力林,2020-04-29 04:00,13.5,,1.9,200,23,-7.2,1018.2,,,0,10.9,16.9
184,力林,2020-04-29 05:00,13.9,,2.5,200,21,-8.1,1018.2,,,0,10.7,16.9
184,力林,2020-04-29 06:00,13.4,,1.8,200,24,-6.8,1018.6,0,0,0,10.6,16.9
184,力林,2020-04-29 07:00,13.6,,.4,0,29,-4.1,1018.9,.7,.29,0,10.7,16.8
184,力林,2020-04-29 08:00,16.3,,1.6,20,26,-3.2,1019.2,.9,.96,0,12,16.8
184,力林,2020-04-29 09:00,18.4,,3.5,320,27,-.9,1019.4,1,1.3,0,14.1,16.7
184,力林,2020-04-29 10:00,19,,3,320,35,3.1,1019.9,1,2.47,0,24.8,16.6
184,力林,2020-04-29 11:00,19.4,,2.8,320,44,6.8,1020,1,3.05,0,31.3,16.6
184,力林,2020-04-29 12:00,19.4,,3.6,290,41,5.7,1019.7,1,3.38,0,32.2,16.6
184,力林,2020-04-29 13:00,18.4,,3.6,360,45,6.2,1019.5,1,3.49,0,35.2,16.5
184,力林,2020-04-29 14:00,18,,2.6,20,51,7.7,1018.9,1,3.4,0,36.3,16.5
184,力林,2020-04-29 15:00,17,,3.3,20,52,7,1018.1,1,3.1,0,35.5,16.5
184,力林,2020-04-29 16:00,17.6,,3.5,20,49,6.7,1017.9,1,2.55,0,28.8,16.5
184,力林,2020-04-29 17:00,17.3,,3.6,20,50,6.7,1017.5,1,1.77,0,24,16.6
184,力林,2020-04-29 18:00,16.9,,3.1,50,52,6.9,1017.4,1,.9,0,21.3,16.6
184,力林,2020-04-29 19:00,16.4,,2.4,50,45,4.4,1017,1,.3,0,19.2,16.7
184,力林,2020-04-29 20:00,15.6,,.9,360,53,6,1017,0,.01,0,17.4,16.8
184,力林,2020-04-29 21:00,15.5,,1,230,49,4.8,1017.3,,,0,16.1,16.8
184,力林,2020-04-29 22:00,14.5,,1.5,180,48,3.6,1017.6,,,0,15.1,17
184,力林,2020-04-29 23:00,14,,1.3,160,49,3.4,1017.5,,,0,14.3,17.1
184,力林,2020-04-30 00:00,13.3,,1.8,180,49,2.7,1017.5,,,0,13.7,17.2
184,力林,2020-04-30 01:00,12.8,,1.3,180,49,2.3,1017.2,,,0,13.1,17.2
184,力林,2020-04-30 02:00,12.8,,2.3,160,45,1.1,1017.1,,,0,12.7,17.2
184,力林,2020-04-30 03:00,12.7,,1.5,200,46,1.3,1016.7,,,0,12.6,17.3
184,力林,2020-04-30 04:00,13.5,,1.4,160,43,1.1,1016.6,,,2,12.5,17.3
184,力林,2020-04-30 05:00,14.5,,1.7,90,40,1,1016.3,,,1,12.4,17.3
184,力林,2020-04-30 06:00,14.9,,1.1,140,45,3,1016.4,0,0,6,12.8,17.1
184,力林,2020-04-30 07:00,15.4,,.8,200,45,3.5,1016.3,.7,.3,2,13,17.1
184,力林,2020-04-30 08:00,18.8,,1.5,360,47,7.2,1016,.9,.97,1,14.3,17
184,力林,2020-04-30 09:00,19.5,,2.2,20,55,10.2,1016.1,1,1.31,0,16,16.9
184,力林,2020-04-30 10:00,20.2,,2.3,20,63,12.9,1015.9,1,2.4,0,24.6,16.9
184,力林,2020-04-30 11:00,20.4,,3.6,20,62,12.8,1015.5,1,2.99,0,30.2,16.8
184,力林,2020-04-30 12:00,21.9,,4.4,50,58,13.2,1015.2,1,3.35,0,34,16.7
184,力林,2020-04-30 13:00,21.9,,4.6,50,60,13.7,1014.7,1,3.45,0,36.3,16.8
184,力林,2020-04-30 14:00,22.5,,5.5,50,59,14,1014,1,3.38,1,37.2,16.7
184,力林,2020-04-30 15:00,22.7,,3.1,50,60,14.5,1013.5,.8,2.7,1,35.1,16.7
184,力林,2020-04-30 16:00,24.2,,3.4,50,51,13.4,1013.1,1,2.44,1,30.7,16.8
184,力林,2020-04-30 17:00,21.6,,3.7,50,65,14.7,1013.1,.9,1.45,1,26.2,16.9
184,力林,2020-04-30 18:00,21.8,,2.6,50,62,14.1,1012.8,1,.84,1,23.7,16.9
184,力林,2020-04-30 19:00,20,,2.5,20,70,14.3,1012.8,.7,.24,1,21.7,17.1
184,力林,2020-04-30 20:00,20,,1.4,90,71,14.5,1013.2,0,.01,0,20.1,17.2
184,力林,2020-04-30 21:00,19.8,,.7,50,73,14.8,1013.6,,,0,19,17.4
184,力林,2020-04-30 22:00,19.6,,.6,200,70,13.9,1013.8,,,5,18.2,17.4
184,力林,2020-04-30 23:00,19.1,,1.2,200,71,13.7,1013.8,,,5,17.5,17.5
184,力林,2020-05-01 00:00,18.8,,1.5,180,72,13.6,1013.7,,,4,17.1,17.6
184,力林,2020-05-01 01:00,18.5,,1.2,180,74,13.7,1013.3,,,5,16.7,17.6
184,力林,2020-05-01 02:00,18.5,,1.2,180,75,13.9,1013.2,,,5,16.3,17.7
184,力林,2020-05-01 03:00,18.4,,2,160,74,13.6,1013.1,,,5,16,17.7
184,力林,2020-05-01 04:00,18,,1.5,180,75,13.4,1012.9,,,3,15.6,17.7
184,力林,2020-05-01 05:00,18,,2.3,160,73,13,1012.4,,,0,15.4,17.7
184,力林,2020-05-01 06:00,17.7,,1.6,160,73,12.7,1012.6,0,0,0,15.1,17.6
184,力林,2020-05-01 07:00,18.6,,1.5,160,69,12.7,1013.3,.7,.29,0,15.6,17.8
184,力林,2020-05-01 08:00,20.6,,.7,320,70,14.9,1013.6,.9,.96,2,16.7,17.7
184,力林,2020-05-01 09:00,22.5,,2.4,20,62,14.8,1013.8,1,1.33,2,18.3,17.6
184,力林,2020-05-01 10:00,22.8,,3.1,20,61,14.8,1013.8,1,2.33,2,25.6,17.6
184,力林,2020-05-01 11:00,22.7,,3.4,20,62,15,1013.9,1,2.89,0,30.6,17.5
184,力林,2020-05-01 12:00,24.4,,3.1,20,56,15,1013.7,1,3.11,2,34,17.5
184,力林,2020-05-01 13:00,21.7,,2.4,20,69,15.7,1013.5,1,3.35,1,36.6,17.6
184,力林,2020-05-01 14:00,22.5,,3.9,50,63,15,1012.9,1,3.03,3,35.7,17.5
184,力林,2020-05-01 15:00,22.5,,4.7,50,64,15.3,1012.5,.9,2.41,4,33.2,17.6
184,力林,2020-05-01 16:00,23.7,,3.7,50,62,15.9,1012.1,.8,1.81,6,29.9,17.6
184,力林,2020-05-01 17:00,23.8,,2.9,50,60,15.5,1011.8,1,1.56,6,26.9,17.7
184,力林,2020-05-01 18:00,22.4,,2.5,50,66,15.7,1011.6,.8,.68,4,24.5,17.8
184,力林,2020-05-01 19:00,20.4,,2.1,20,75,15.8,1011.8,.4,.26,4,22.5,17.9
