지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),지면온도(°C),30cm 지중온도(°C)
152,울산,2020-02-12 17:00,12.7,,1.7,200,98,12.3,1002.1,.1,,10,11.3,
152,울산,2020-02-12 18:00,12.7,.6,.7,140,98,12.3,1002.2,0,,9,10.6,
152,울산,2020-02-12 19:00,12.3,,1.2,340,98,11.9,1002.3,0,,9,9.9,
152,울산,2020-02-12 20:00,11.9,,1.6,320,98,11.5,1002.6,,,7,8.9,
152,울산,2020-02-12 21:00,12.6,,1.4,250,98,12.2,1002.5,,,3,8.2,
152,울산,2020-02-12 22:00,12.6,,1.7,230,98,12.2,1002.8,,,7,7.9,
152,울산,2020-02-12 23:00,11.8,,1.6,270,97,11.3,1002.9,,,8,7.6,
152,울산,2020-02-13 00:00,9.9,,2,360,98,9.5,1003.3,,,6,7.5,
152,울산,2020-02-13 01:00,10.2,,1.6,340,98,9.8,1003.7,,,9,7.9,
152,울산,2020-02-13 02:00,8.9,,1.1,340,98,8.5,1003.5,,,4,6.8,
152,울산,2020-02-13 03:00,9.2,,1.8,320,98,8.8,1004.1,,,2,6.1,
152,울산,2020-02-13 04:00,9.1,,1.2,320,98,8.7,1004.6,,,7,6.5,
152,울산,2020-02-13 05:00,9.3,,1.3,320,98,8.9,1005.3,,,8,7.2,
152,울산,2020-02-13 06:00,9.5,,1.2,340,98,9.1,1006,,,8,7.4,
152,울산,2020-02-13 07:00,10.4,,1.6,290,90,8.8,1006.2,,,4,6.8,
152,울산,2020-02-13 08:00,11.5,,.8,320,85,9,1007.3,.4,,1,6.6,
152,울산,2020-02-13 09:00,11.5,,1.7,20,85,9,1008,1,,0,9.4,
152,울산,2020-02-13 10:00,13.5,,1.5,320,71,8.3,1007.9,1,,1,13.3,
152,울산,2020-02-13 11:00,15,,2.1,290,60,7.2,1007.9,1,,3,17,
152,울산,2020-02-13 12:00,15.6,,1.8,180,56,6.8,1007.5,1,,2,19.3,
152,울산,2020-02-13 13:00,16.9,,2.9,110,57,8.3,1006.8,1,,2,20,
152,울산,2020-02-13 14:00,15.9,,2.2,110,59,7.8,1006.3,1,,2,20.4,
152,울산,2020-02-13 15:00,16.1,,1.4,90,59,8,1005.9,1,,2,20.1,
152,울산,2020-02-13 16:00,16.7,,1.6,50,48,5.6,1006.3,1,,7,16.9,
152,울산,2020-02-13 17:00,15.9,,1.6,70,51,5.7,1006.4,.9,,6,15.3,
152,울산,2020-02-13 18:00,14.3,,1.7,340,55,5.3,1007.2,.4,,4,11.6,
152,울산,2020-02-13 19:00,13.2,,1.9,340,59,5.3,1007.6,0,,5,9.6,
152,울산,2020-02-13 20:00,12.2,,2.2,340,63,5.3,1008.5,,,0,8.4,
152,울산,2020-02-13 21:00,11.1,,2.4,340,67,5.1,1008.9,,,0,7.5,
152,울산,2020-02-13 22:00,9.2,,1.2,320,76,5.1,1008.9,,,0,6.5,
152,울산,2020-02-13 23:00,9.7,,2.1,320,74,5.2,1008.5,,,0,6.1,
152,울산,2020-02-14 00:00,9,,1.7,340,77,5.1,1008.6,,,4,5.8,
152,울산,2020-02-14 01:00,8.6,,2.4,340,78,4.9,1008.8,,,9,5.8,
152,울산,2020-02-14 02:00,8.6,,2.8,340,77,4.7,1008.2,,,10,5.8,
152,울산,2020-02-14 03:00,8.1,,1.7,320,78,4.4,1008.4,,,8,5.6,
152,울산,2020-02-14 04:00,7.3,,2.2,290,84,4.7,1008.5,,,8,5.5,
152,울산,2020-02-14 05:00,7.4,,1.3,340,84,4.8,1008.1,,,9,5.5,
152,울산,2020-02-14 06:00,7.6,,1.8,340,82,4.7,1008,,,9,5.3,
152,울산,2020-02-14 07:00,7.5,,1.7,360,81,4.4,1007.9,,,8,5,
152,울산,2020-02-14 08:00,8.2,,.8,340,80,4.9,1008.5,.2,,8,5.7,
152,울산,2020-02-14 09:00,9.9,,3.2,340,73,5.2,1009,.3,,6,9,
152,울산,2020-02-14 10:00,10.8,,2.2,340,65,4.4,1009.4,.5,,6,10.1,
152,울산,2020-02-14 11:00,13.6,,1.8,20,53,4.1,1009.1,1,,0,15.4,
152,울산,2020-02-14 12:00,15.4,,2.2,20,25,-4.5,1008.6,1,,0,17.3,
152,울산,2020-02-14 13:00,16.9,,3.1,90,20,-6.2,1008.2,1,,0,17.9,
152,울산,2020-02-14 14:00,17.2,,2.8,70,30,-.5,1007.9,1,,0,18.1,
152,울산,2020-02-14 15:00,15.7,,3.3,70,43,3.1,1008.1,1,,0,17.6,
152,울산,2020-02-14 16:00,15,,2.9,90,42,2.1,1009.2,1,,0,15.8,
152,울산,2020-02-14 17:00,13.5,,2.8,90,61,6.1,1009.8,1,,0,13.3,
152,울산,2020-02-14 18:00,12.2,,.8,90,69,6.6,1011,.4,,0,10.6,
152,울산,2020-02-14 19:00,11.7,,1.4,70,80,8.3,1011.3,0,,0,8.8,
152,울산,2020-02-14 20:00,10.8,,.7,20,87,8.7,1011.8,,,0,7.5,
152,울산,2020-02-14 21:00,10.1,,.1,0,91,8.6,1012.7,,,0,6.7,
152,울산,2020-02-14 22:00,9.3,,1.7,320,92,8,1013.1,,,3,6.4,
152,울산,2020-02-14 23:00,9.4,,1.8,340,90,7.8,1013.4,,,8,6.3,
152,울산,2020-02-15 00:00,9.4,,2.7,340,86,7.1,1012.8,,,0,6.2,
152,울산,2020-02-15 01:00,8.8,,.8,360,90,7.2,1012.6,,,6,5.9,
152,울산,2020-02-15 02:00,7.8,,.3,0,98,7.4,1013,,,8,5.4,
152,울산,2020-02-15 03:00,8.9,,.9,290,98,8.5,1013.3,,,9,5.8,
152,울산,2020-02-15 04:00,10,,1.6,340,92,8.7,1012.6,,,9,6.5,
152,울산,2020-02-15 05:00,10.4,,1.3,340,90,8.8,1012.9,,,9,6.8,
152,울산,2020-02-15 06:00,9.8,,1.4,340,91,8.3,1013,,,9,6.5,
152,울산,2020-02-15 07:00,10.1,,1.6,360,92,8.8,1012.9,,,9,6.6,
152,울산,2020-02-15 08:00,10.3,,.7,360,88,8.3,1013.7,0,,7,6.6,
152,울산,2020-02-15 09:00,11.4,,.9,20,85,8.9,1013.6,.2,,8,8.9,
152,울산,2020-02-15 10:00,13.2,,2.2,70,74,8.6,1012.9,.8,,4,12.6,
152,울산,2020-02-15 11:00,13.6,,3.4,90,61,6.2,1012.7,1,,3,15.8,
152,울산,2020-02-15 12:00,14.4,,3.1,70,59,6.4,1011.1,1,,2,17.6,
152,울산,2020-02-15 13:00,15.1,,3.1,110,63,8,1009.5,1,,4,18.8,
152,울산,2020-02-15 14:00,13.7,,2.2,70,70,8.3,1009,.8,,6,16,
152,울산,2020-02-15 15:00,14.5,,2.6,90,66,8.2,1008,.8,,8,16.7,
152,울산,2020-02-15 16:00,13.3,,2.9,90,72,8.3,1008,.6,,7,14.9,
152,울산,2020-02-15 17:00,12.6,,2.9,70,78,8.8,1007.5,0,,10,12.5,
152,울산,2020-02-15 18:00,12.2,,2.2,70,83,9.3,1007.1,0,,10,11.4,
152,울산,2020-02-15 19:00,12,,.4,0,86,9.7,1006.6,0,,9,10.9,
152,울산,2020-02-15 20:00,11.6,,.9,70,91,10.1,1006,,,7,9.7,
152,울산,2020-02-15 21:00,12,,.7,110,93,10.8,1005.2,,,9,10.1,
152,울산,2020-02-15 22:00,12.2,,.7,160,92,10.9,1004.7,,,8,10.3,
152,울산,2020-02-15 23:00,11.9,,1.7,290,91,10.4,1003.5,,,10,10.4,
152,울산,2020-02-16 00:00,12.1,,.8,230,91,10.6,1002.1,,,10,10.4,
152,울산,2020-02-16 01:00,11.8,,.5,320,93,10.6,1000.5,,,10,10.3,
152,울산,2020-02-16 02:00,11.7,,.1,0,94,10.7,999.7,,,9,10.3,
152,울산,2020-02-16 03:00,12.4,,1.7,180,95,11.6,998,,,10,10.5,
152,울산,2020-02-16 04:00,12.2,,1.3,230,98,11.8,996.6,,,10,10.8,
152,울산,2020-02-16 05:00,12.3,,.8,230,98,11.9,995.7,,,10,10.9,
152,울산,2020-02-16 06:00,11,.7,1.7,360,98,10.6,995.8,,,10,10.7,
152,울산,2020-02-16 07:00,10.2,,3.8,340,98,9.8,995.7,,,10,10.1,
152,울산,2020-02-16 08:00,9.6,,2.8,340,98,9.2,996.2,0,,10,9.6,
152,울산,2020-02-16 09:00,7.9,3.2,3.1,340,98,7.5,997.3,0,,10,9.3,
152,울산,2020-02-16 10:00,8.2,,2.6,360,84,5.6,997.5,.1,,5,9.8,
152,울산,2020-02-16 11:00,8.5,,4,320,68,2.9,997.5,.9,,3,11.1,
152,울산,2020-02-16 12:00,7.8,,2.6,340,67,2,997.6,0,,7,9.7,
152,울산,2020-02-16 13:00,8.3,,3.4,320,59,.7,997.4,.4,,5,12.5,
152,울산,2020-02-16 14:00,8.1,,2.8,320,56,-.1,997.3,.8,,7,12.7,
152,울산,2020-02-16 15:00,6.3,,4.2,320,54,-2.3,997.5,.6,,9,10.6,
152,울산,2020-02-16 16:00,5.1,,3.2,320,49,-4.7,997.9,.1,,9,8.2,
152,울산,2020-02-16 17:00,4.5,,3.5,320,50,-5,999.4,.1,,4,6.1,
152,울산,2020-02-16 18:00,3.8,,2.2,320,47,-6.5,1000.8,.4,,4,4.4,
152,울산,2020-02-16 19:00,2.4,,1.7,340,53,-6.2,1001.6,0,,1,2.5,
152,울산,2020-02-16 20:00,2.6,,2.5,290,51,-6.5,1002.6,,,6,2.2,
152,울산,2020-02-16 21:00,1.9,,1.7,290,52,-6.9,1002.9,,,6,2.1,
152,울산,2020-02-16 22:00,1.4,,2.1,290,53,-7.1,1002.7,,,4,1.7,
152,울산,2020-02-16 23:00,1,,1.2,340,55,-7,1003.2,,,6,1.5,
152,울산,2020-02-17 00:00,.5,,1.3,290,54,-7.7,1003.3,,,5,.6,
152,울산,2020-02-17 01:00,.3,,2.2,270,55,-7.7,1003.3,,,0,0,
152,울산,2020-02-17 02:00,0,,1.5,270,55,-7.9,1003.3,,,5,.3,
152,울산,2020-02-17 03:00,-.1,,1.2,270,56,-7.8,1003.4,,,6,.3,
152,울산,2020-02-17 04:00,.2,,1.9,270,55,-7.7,1003.1,,,4,.3,
152,울산,2020-02-17 05:00,-.1,,2.4,290,56,-7.8,1003.2,,,6,.3,
152,울산,2020-02-17 06:00,-.3,0,2,320,55,-8.2,1003.2,,,7,.2,
152,울산,2020-02-17 07:00,-.7,,2.6,320,54,-8.8,1003.4,,,3,.1,
152,울산,2020-02-17 08:00,0,,1.1,290,55,-7.9,1003.5,.6,,5,.4,
152,울산,2020-02-17 09:00,.2,,3.4,290,54,-8,1003.4,1,,6,.6,
152,울산,2020-02-17 10:00,.9,,3.9,270,53,-7.6,1002.8,1,,7,2.2,
152,울산,2020-02-17 11:00,.8,,4.2,290,53,-7.7,1003,1,,8,5.8,
152,울산,2020-02-17 12:00,1.7,0,3,270,56,-6.1,1003,.6,,5,8.4,
152,울산,2020-02-17 13:00,.9,,2.4,270,64,-5.1,1002.7,.8,,3,9,
152,울산,2020-02-17 14:00,3,,3.9,250,43,-8.3,1002,1,,7,11.3,
152,울산,2020-02-17 15:00,2.1,0,4.1,250,40,-10.1,1001.6,1,,7,9.1,
152,울산,2020-02-17 16:00,2.2,,4.4,290,30,-13.6,1002,1,,6,6.8,
152,울산,2020-02-17 17:00,.5,,3.8,320,34,-13.5,1002.6,.9,,2,2.7,
152,울산,2020-02-17 18:00,0,,3.7,290,34,-14,1003.6,.5,,1,.8,
152,울산,2020-02-17 19:00,-.9,,4.2,320,41,-12.5,1004.4,0,,0,.3,
152,울산,2020-02-17 20:00,-1.6,,3.5,290,43,-12.5,1005.6,,,0,.1,
152,울산,2020-02-17 21:00,-2.3,,4.3,290,45,-12.6,1006.4,,,0,-.2,
152,울산,2020-02-17 22:00,-2.8,,4.8,320,45,-13.1,1006.8,,,0,-.7,
152,울산,2020-02-17 23:00,-3.2,,5.4,290,49,-12.4,1007.3,,,0,-1,
152,울산,2020-02-18 00:00,-3.5,,3.4,340,49,-12.6,1008.1,,,0,-1.3,
152,울산,2020-02-18 01:00,-3.8,,3.8,360,52,-12.2,1008.9,,,0,-1.7,
152,울산,2020-02-18 02:00,-3.9,,3.3,340,53,-12,1009.3,,,0,-1.8,
152,울산,2020-02-18 03:00,-3.8,,3.9,340,53,-12,1010.1,,,0,-2,
152,울산,2020-02-18 04:00,-3.8,,3.6,340,49,-12.9,1010.4,,,0,-2.1,
152,울산,2020-02-18 05:00,-4.3,,3.9,340,51,-12.9,1011,,,0,-2.4,
152,울산,2020-02-18 06:00,-5.1,,3,360,56,-12.5,1011.5,,,0,-2.6,
152,울산,2020-02-18 07:00,-4.7,,3.8,320,56,-12.1,1012.1,,,0,-2.6,
152,울산,2020-02-18 08:00,-4.4,,3.4,360,60,-11,1013.5,.6,,0,-2.3,
152,울산,2020-02-18 09:00,-3.1,,3.2,340,55,-10.8,1014.3,1,,0,-.7,
152,울산,2020-02-18 10:00,-1,,3.5,320,42,-12.3,1014.8,1,,0,0,
152,울산,2020-02-18 11:00,1.4,,3,340,36,-12,1014.7,1,,0,2,
152,울산,2020-02-18 12:00,1.9,,3.1,320,32,-13,1014.8,1,,0,4.3,
152,울산,2020-02-18 13:00,3.2,,3.4,290,29,-13.1,1013.9,1,,0,7.3,
152,울산,2020-02-18 14:00,4.3,,3.3,320,26,-13.5,1013.4,1,,0,8.2,
152,울산,2020-02-18 15:00,5.5,,3.8,320,23,-14,1013.4,1,,0,8.5,
152,울산,2020-02-18 16:00,6,,2.6,290,19,-15.9,1014.1,1,,0,7.5,
152,울산,2020-02-18 17:00,5.5,,2.1,290,20,-15.7,1014.1,1,,0,5.1,
152,울산,2020-02-18 18:00,4.1,,2.1,340,23,-15.2,1014.5,.5,,0,.4,
152,울산,2020-02-18 19:00,2.9,,2.7,320,26,-14.7,1015.4,0,,0,-1.2,
152,울산,2020-02-18 20:00,2.4,,2.5,340,28,-14.2,1015.6,,,0,-1.5,
152,울산,2020-02-18 21:00,1.7,,2.5,320,32,-13.2,1016,,,0,-1.9,
152,울산,2020-02-18 22:00,.2,,.6,320,38,-12.4,1016.1,,,0,-2.6,
152,울산,2020-02-18 23:00,1.1,,2.1,320,35,-12.6,1016.2,,,0,-2.4,
152,울산,2020-02-19 00:00,1.7,,1.3,290,33,-12.8,1016.7,,,0,-2.5,
152,울산,2020-02-19 01:00,1.2,,1.8,340,35,-12.6,1016.5,,,,-2.6,
152,울산,2020-02-19 02:00,-.3,,.9,270,43,-11.3,1016.7,,,,-2.9,
152,울산,2020-02-19 03:00,-.5,,1.8,340,46,-10.7,1016.8,,,0,-3.1,
152,울산,2020-02-19 04:00,-1.1,,1.2,340,50,-10.2,1016.4,,,0,-3.2,
152,울산,2020-02-19 05:00,-.6,,1.9,340,49,-10,1017.1,,,0,-3.3,
152,울산,2020-02-19 06:00,.1,,3.4,340,46,-10.1,1018.1,,,2,-2.7,
152,울산,2020-02-19 07:00,.3,,3,360,45,-10.2,1018,,,7,-2.5,
152,울산,2020-02-19 08:00,1.6,,4.3,340,38,-11.2,1018.2,.1,,7,-.8,
152,울산,2020-02-19 09:00,3.7,,3.3,340,35,-10.3,1018.4,1,,3,3.9,
152,울산,2020-02-19 10:00,5.2,,4.4,340,33,-9.7,1018.5,1,,6,7.6,
152,울산,2020-02-19 11:00,7.4,,3.1,360,30,-9,1018.4,1,,5,12.4,
152,울산,2020-02-19 12:00,8.9,,3.2,360,28,-8.6,1018.1,1,,3,16.3,
152,울산,2020-02-19 13:00,10.8,,2.5,20,26,-7.9,1017.3,1,,3,18.6,
152,울산,2020-02-19 14:00,10.6,,3.6,20,25,-8.6,1016.8,1,,2,17.3,
152,울산,2020-02-19 15:00,10.3,,3.5,160,32,-5.7,1016.9,1,,0,16.1,
152,울산,2020-02-19 16:00,9.9,,2.6,160,34,-5.2,1017.1,1,,0,14,
152,울산,2020-02-19 17:00,9,,2.4,160,38,-4.5,1017.6,1,,6,9.9,
152,울산,2020-02-19 18:00,7.9,,1.6,140,42,-4.2,1017.9,.4,,7,5.7,
152,울산,2020-02-19 19:00,6.9,,.3,0,49,-3,1018.4,0,,10,4,
152,울산,2020-02-19 20:00,6.2,,.3,0,53,-2.6,1018.7,,,10,3.5,
152,울산,2020-02-19 21:00,6.2,,1.5,340,55,-2.1,1018.8,,,8,2.7,
152,울산,2020-02-19 22:00,5.2,,.8,320,59,-2.1,1018.8,,,6,1.5,
152,울산,2020-02-19 23:00,5.3,,1.6,320,59,-2,1018.9,,,7,1.9,
152,울산,2020-02-20 00:00,4.9,,.7,320,62,-1.7,1019.2,,,8,1.8,
152,울산,2020-02-20 01:00,4.2,,1.4,340,63,-2.2,1019,,,6,.6,
152,울산,2020-02-20 02:00,4.6,,2.2,340,55,-3.6,1019.1,,,5,1.3,
152,울산,2020-02-20 03:00,4.6,,2.3,320,52,-4.4,1019.4,,,8,1.6,
152,울산,2020-02-20 04:00,4.5,,2.8,320,52,-4.5,1019.7,,,8,1.6,
152,울산,2020-02-20 05:00,4.2,,2.2,340,54,-4.3,1020.3,,,7,.8,
152,울산,2020-02-20 06:00,4.1,,2.5,340,58,-3.4,1020.7,,,6,.7,
152,울산,2020-02-20 07:00,3.9,,2.9,320,62,-2.7,1020.9,,,8,.8,
152,울산,2020-02-20 08:00,4.7,,1.9,320,60,-2.4,1021.8,.4,,7,3.5,
152,울산,2020-02-20 09:00,6.1,,2.4,340,57,-1.7,1022.4,1,,0,9.1,
152,울산,2020-02-20 10:00,8.2,,3,340,47,-2.4,1022.5,1,,0,13.9,
152,울산,2020-02-20 11:00,9.8,,1.8,20,40,-3.1,1022.5,1,,0,18.6,
152,울산,2020-02-20 12:00,11.5,,2.6,360,26,-7.3,1022.5,1,,0,19.8,
152,울산,2020-02-20 13:00,12.5,,2.9,340,26,-6.5,1021.8,1,,0,20.1,
152,울산,2020-02-20 14:00,12.5,,3.4,70,29,-5,1021.3,1,,0,15.5,
152,울산,2020-02-20 15:00,12,,3.3,90,33,-3.8,1021.5,1,,0,14.6,
152,울산,2020-02-20 16:00,11.7,,3.2,110,41,-1.1,1021.7,1,,0,13.2,
152,울산,2020-02-20 17:00,11.2,,2,110,39,-2.2,1022.3,1,,0,10.5,
152,울산,2020-02-20 18:00,9.6,,1.7,140,49,-.6,1022.9,.5,,0,7.1,
152,울산,2020-02-20 19:00,8.1,,.4,0,57,0,1023.3,0,,0,4.9,
152,울산,2020-02-20 20:00,7.1,,.2,0,60,-.1,1024,,,0,3.7,
152,울산,2020-02-20 21:00,6.6,,1.1,340,62,-.1,1024.4,,,0,2.9,
152,울산,2020-02-20 22:00,5.9,,.2,0,67,.2,1024.8,,,1,2.2,
152,울산,2020-02-20 23:00,5.5,,.4,0,68,0,1024.5,,,3,1.7,
152,울산,2020-02-21 00:00,4.4,,.9,110,70,-.6,1024.6,,,0,1.3,
152,울산,2020-02-21 01:00,4.2,,.6,340,69,-.9,1024.6,,,0,1,
152,울산,2020-02-21 02:00,4.5,,.6,360,71,-.3,1024.7,,,5,1.1,
152,울산,2020-02-21 03:00,3.7,,.4,0,76,-.1,1024.7,,,5,.8,
152,울산,2020-02-21 04:00,4.1,,1.1,340,74,-.1,1024.3,,,6,.9,
152,울산,2020-02-21 05:00,3.6,,.3,0,77,0,1023.7,,,4,.4,
152,울산,2020-02-21 06:00,2.8,,.1,0,84,.3,1023.7,,,0,-.1,
152,울산,2020-02-21 07:00,2.4,,.1,0,86,.2,1024.1,,,0,.1,
152,울산,2020-02-21 08:00,3.6,,.4,0,84,1.1,1024.4,.4,,0,.7,
152,울산,2020-02-21 09:00,7.8,,.2,0,72,3,1024.7,1,,0,5.9,
152,울산,2020-02-21 10:00,11.1,,.8,140,59,3.3,1024.3,1,,2,11.1,
152,울산,2020-02-21 11:00,12.2,,1.8,180,55,3.4,1023.5,1,,7,13.7,
152,울산,2020-02-21 12:00,14.5,,3.5,140,41,1.3,1022.5,1,,8,16.5,
152,울산,2020-02-21 13:00,15.2,,3.9,180,28,-3.2,1021.6,1,,8,17.4,
152,울산,2020-02-21 14:00,15,,3.5,140,39,1.1,1019.6,1,,7,17.8,
152,울산,2020-02-21 15:00,13.9,,4,140,49,3.3,1019.1,1,,6,16.3,
152,울산,2020-02-21 16:00,13.6,,3.5,140,51,3.6,1018.7,1,,0,14.9,
152,울산,2020-02-21 17:00,13.1,,3,140,58,5,1017.6,1,,5,12.3,
152,울산,2020-02-21 18:00,12.4,,2.7,200,51,2.5,1017.8,.5,,4,8.8,
152,울산,2020-02-21 19:00,12.2,,2.7,200,48,1.4,1017.3,0,,8,8.3,
152,울산,2020-02-21 20:00,12.2,,1.4,200,51,2.3,1016.8,,,10,8.2,
152,울산,2020-02-21 21:00,11.6,0,2.3,200,62,4.5,1016.3,,,10,8.2,
152,울산,2020-02-21 22:00,11.1,,1.3,160,67,5.1,1015.2,,,10,8.1,
152,울산,2020-02-21 23:00,11,,2,200,72,6.1,1014.4,,,10,8.3,
152,울산,2020-02-22 00:00,9.8,.2,1.8,230,92,8.5,1013.2,,,10,8.4,
152,울산,2020-02-22 01:00,9.2,,.6,230,98,8.8,1012.3,,,10,8.3,
152,울산,2020-02-22 02:00,8.9,,1.6,340,98,8.5,1010.9,,,10,8.1,
152,울산,2020-02-22 03:00,8.5,1.1,.4,0,98,8.1,1010.1,,,8,7.1,
152,울산,2020-02-22 04:00,8.7,,1.2,270,98,8.3,1009.2,,,6,5.9,
152,울산,2020-02-22 05:00,10.6,,2.9,230,89,8.8,1009,,,4,6.3,
152,울산,2020-02-22 06:00,10.9,,1.3,250,77,7,1009.6,,,7,6.5,
152,울산,2020-02-22 07:00,10,,.9,20,75,5.7,1010.5,,,5,6.9,
152,울산,2020-02-22 08:00,10.1,,1.5,20,68,4.4,1011.6,.5,,2,6.4,
152,울산,2020-02-22 09:00,11.3,,1.8,340,39,-2.1,1012.7,1,,0,9.2,
152,울산,2020-02-22 10:00,11.5,,3.6,270,26,-7.3,1012.8,1,,0,11.5,
152,울산,2020-02-22 11:00,11.5,,4.2,290,21,-10.1,1012.7,1,,0,13.4,
152,울산,2020-02-22 12:00,12,,3.8,270,22,-9.1,1012.4,1,,0,15.2,
152,울산,2020-02-22 13:00,13,,2.4,320,19,-10.1,1011.5,1,,0,16.9,
152,울산,2020-02-22 14:00,12.8,,3.7,270,18,-10.9,1010.7,1,,0,16,
152,울산,2020-02-22 15:00,13,,3.8,250,20,-9.4,1010.8,1,,1,14.2,
152,울산,2020-02-22 16:00,11.8,,4.9,250,21,-9.8,1011,1,,1,10.9,
152,울산,2020-02-22 17:00,11.3,,4.1,250,21,-10.2,1011.1,1,,0,8.4,
152,울산,2020-02-22 18:00,10,,3.5,250,22,-10.7,1011.9,.5,,0,5.4,
152,울산,2020-02-22 19:00,8.7,,2.8,250,23,-11.3,1012.9,0,,0,3.7,
152,울산,2020-02-22 20:00,7.9,,3,250,27,-9.9,1013.6,,,0,2.8,
152,울산,2020-02-22 21:00,7.1,,3.3,250,30,-9.3,1014.1,,,0,2.1,
152,울산,2020-02-22 22:00,6.2,,1.7,250,31,-9.7,1014.8,,,0,1.4,
152,울산,2020-02-22 23:00,5.1,,.6,110,32,-10.2,1015.3,,,0,.5,
152,울산,2020-02-23 00:00,4.2,,.6,110,37,-9.2,1016,,,0,.1,
152,울산,2020-02-23 01:00,3.9,,2.1,340,35,-10.2,1016.6,,,0,-.4,
152,울산,2020-02-23 02:00,2.6,,1.3,340,38,-10.3,1017.4,,,0,-.1,
152,울산,2020-02-23 03:00,1.7,,1.2,340,45,-8.9,1017.1,,,0,-.6,
152,울산,2020-02-23 04:00,1.5,,2.2,290,47,-8.6,1017,,,0,-.8,
152,울산,2020-02-23 05:00,1.6,,2.8,320,50,-7.7,1017.6,,,0,-.9,
152,울산,2020-02-23 06:00,1.3,,2.7,290,51,-7.7,1018.4,,,0,-1,
152,울산,2020-02-23 07:00,.7,,2.2,340,53,-7.8,1019.2,,,0,-1.3,
152,울산,2020-02-23 08:00,1.8,,1.3,340,50,-7.5,1020,.8,,0,-.6,
152,울산,2020-02-23 09:00,3,,2.8,290,43,-8.3,1020.3,1,,0,2.8,
152,울산,2020-02-23 10:00,4.8,,4.2,320,34,-9.7,1019.9,1,,0,5.7,
152,울산,2020-02-23 11:00,6.8,,3.5,320,29,-10,1019.2,1,,0,10.8,
152,울산,2020-02-23 12:00,8.1,,3.3,320,24,-11.3,1018.4,1,,0,12.9,
152,울산,2020-02-23 13:00,9.5,,2.9,290,18,-13.7,1017.4,1,,0,14.6,
152,울산,2020-02-23 14:00,11.2,,2.2,340,15,-14.5,1016.3,1,,0,15.6,
152,울산,2020-02-23 15:00,12.2,,1.8,140,15,-13.7,1015.7,1,,0,15.6,
152,울산,2020-02-23 16:00,11.2,,2.4,140,26,-7.6,1015.6,1,,0,13.6,
152,울산,2020-02-23 17:00,10.3,,2.2,140,35,-4.5,1015.4,1,,0,10.9,
152,울산,2020-02-23 18:00,9,,1.9,90,44,-2.6,1015.6,.6,,0,7.1,
152,울산,2020-02-23 19:00,7.3,,.5,360,49,-2.7,1015.8,0,,0,4.5,
152,울산,2020-02-23 20:00,6.9,,.4,0,47,-3.6,1016.1,,,0,3.1,
152,울산,2020-02-23 21:00,5.4,,.8,290,41,-6.8,1016.1,,,0,2.1,
152,울산,2020-02-23 22:00,4.6,,.5,340,42,-7.2,1016.5,,,0,1.2,
152,울산,2020-02-23 23:00,5.1,,2,360,37,-8.4,1016.3,,,0,.7,
152,울산,2020-02-24 00:00,4.4,,2.1,320,45,-6.5,1015.8,,,0,.3,
152,울산,2020-02-24 01:00,3.9,,1.9,340,39,-8.8,1015.9,,,0,.3,
152,울산,2020-02-24 02:00,4.2,,1.7,320,39,-8.5,1015.4,,,0,.1,
152,울산,2020-02-24 03:00,4.2,,2.1,320,41,-7.9,1015.1,,,0,0,
152,울산,2020-02-24 04:00,4.1,,2.6,320,42,-7.6,1014.7,,,0,-.3,
152,울산,2020-02-24 05:00,4.5,,3.5,320,41,-7.6,1014.6,,,0,-.2,
152,울산,2020-02-24 06:00,2.6,,1,230,47,-7.6,1014.8,,,0,-.7,
152,울산,2020-02-24 07:00,2.5,,1.4,360,48,-7.4,1015,,,0,-.8,
152,울산,2020-02-24 08:00,4.2,,.7,70,45,-6.7,1015.4,.7,,0,.1,
152,울산,2020-02-24 09:00,6.8,,.5,110,42,-5.2,1015.9,1,,0,3.9,
152,울산,2020-02-24 10:00,10.4,,1,110,30,-6.4,1015.1,1,,0,10.3,
152,울산,2020-02-24 11:00,14.8,,1.5,110,20,-7.9,1014.6,1,,0,13.1,
152,울산,2020-02-24 12:00,15.7,,1.6,160,17,-9.3,1013.9,1,,0,15.7,
152,울산,2020-02-24 13:00,17.4,,1.7,200,13,-11.3,1012.6,1,,6,15.7,
152,울산,2020-02-24 14:00,17.8,,2.6,200,11,-13.1,1011.8,1,,8,14.7,
152,울산,2020-02-24 15:00,18.2,,3.8,200,9,-15.2,1011.3,1,,8,14.4,
152,울산,2020-02-24 16:00,17.8,,3.2,200,9,-15.5,1010.9,.5,,9,12.6,
152,울산,2020-02-24 17:00,16.7,,2.7,200,13,-11.9,1011,.1,,8,10,
152,울산,2020-02-24 18:00,15.2,,2.5,200,24,-5.2,1011.3,0,,8,8.5,
152,울산,2020-02-24 19:00,14.1,,2.4,230,21,-7.9,1011.4,0,,10,7.6,
152,울산,2020-02-24 20:00,12.7,,.7,200,27,-5.8,1012.1,,,9,7.5,
152,울산,2020-02-24 21:00,12.8,,1.4,250,28,-5.2,1011.9,,,8,6.9,
152,울산,2020-02-24 22:00,11.9,,.9,200,35,-3.1,1012.2,,,9,6.9,
